doc_id,domain,task,public_status,source_path,paper_ready,source_provenance_issue,rendered_pages,textlayer_spans,mineable_candidates,review_rows,open_review_rows,packeted_open_review_rows,unpacketed_open_review_rows,fresh_open_review_rows,rights_blocked_open_review_rows,stale_open_review_rows,mergeable_review_rows,missing_review_evidence_rows,unique_open_review_rows,unique_packeted_open_review_rows,unique_fresh_open_review_rows,fresh_missing_review_evidence_rows,gold_rows,gold_microtext_rows,gold_visualdiff_rows,staged_future_rows,staged_future_capacity_path,conversion_exhaustion_status,conversion_exhaustion_evidence,duplicate_payload_alias,next_step,priority_score,source_url
nasa_20240015687_transit_habitat_rcs_propulsion,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_09_01_wave1737_nasa_transit_habitat_rcs/20240015687.pdf,True,,12,223,0,6002,2916,1081,1835,0,0,1835,0,0,1725,190,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,await_human_return,406,https://ntrs.nasa.gov/citations/20240015687
nrcs_pa_pa_018a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_018a.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave171_textlayer_dedup_audit.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_018b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_018b.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave171_textlayer_dedup_audit.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_018c,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_018c.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave171_textlayer_dedup_audit.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_018d,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_018d.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_019a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_019a.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_019b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_019b.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_019c,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_019c.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_019d,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_019d.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_020a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_020a.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_021a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_021a.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_021b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_021b.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_021c,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_021c.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_021d,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_021d.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_022a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_022a.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_022b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_022b.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_022c,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_022c.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_022d,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_022d.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_022e,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_022e.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_028e,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_028e.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_039_r1,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_039_r1.pdf,True,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave172_ocr_visual_audit.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_040_r1,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_040_r1.pdf,True,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave172_ocr_visual_audit.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_064,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_064.pdf,True,,30,2312,760,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave170_textlayer_dedup_audit.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_067_r3_1_37,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_067_r3_1_37.pdf,True,,37,3200,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave170_textlayer_dedup_audit.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_068_r1,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_068_r1.pdf,True,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave173_ocr_visual_audit.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_070,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_070.pdf,True,,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_071_07,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_071_07.pdf,True,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_076,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_076.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_077,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_077.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_078,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_078.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_079,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_079.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_080,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_080.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_081,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_081.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_083_r3_1_33,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_083_r3_1_33.pdf,True,,33,2396,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_wave170_textlayer_dedup_audit.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_20b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_20b.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_after_reviewed_pass,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,staged_future_review_capacity,-50,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
